sample_id,image_name,engagement,behavior,short_text,detailed_text,attention_score,engagement_score,keywords,text_length
71d47319-7569-48a7-93aa-fa275d8d962d,0069.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.84,0.38,"fatigue, attention",3
26264a21-fab8-4de0-b7bc-d0c401862111,0446.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.85,0.32,"focus, fatigue",2
d85d2449-fae8-4a0f-81cb-2e476a09de2e,0489.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.92,0.92,"attention, focus",3
81bade27-7e7f-4804-a97c-cad511d4a29d,0082.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.85,0.65,"fatigue, learning",2
668dedfb-07b9-4178-815a-c48b8a2acfb8,0202.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.35,0.31,"fatigue, focus",3
5fa1495d-9ad0-4d9c-8967-3e1c8f3bea2b,0379.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.77,0.47,"focus, learning",3
aab3d834-c30d-482b-b0be-26749132a40c,0215.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.83,0.61,"attention, learning",3
2c5dc982-fb2b-43e4-8845-c71ec935f6e7,0137.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.74,0.67,"fatigue, learning",3
21a83f2c-c879-43a0-9aca-b8b7d6f0b403,0071.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.94,0.46,"learning, focus",3
d484ef45-ffb7-47ef-8791-20d91cf05151,0189.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.41,0.51,"fatigue, learning",3
af4e574f-afa5-4c04-9fe0-b6dd59b119f7,0211.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.88,0.94,"focus, fatigue",3
8d5d15e0-3527-4ce0-9a5b-4df06abfd84d,0144.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.75,0.58,"fatigue, attention",3
b2a7166f-4227-4f68-9dab-23caf5d03f00,0267.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.62,0.93,"learning, fatigue",2
e6b30838-b7c5-45f6-8112-44bb91d2d27a,0144.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.46,0.99,"attention, fatigue",3
de43c932-2a03-4b22-b454-49dbc2dfe001,0143.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.68,0.83,"attention, fatigue",2
09039fef-84e4-46c8-ac46-73fc38c1893f,0326.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.44,0.99,"focus, fatigue",3
aecd3574-cb66-40b5-8bee-0223b1914016,0122.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.48,0.5,"fatigue, attention",3
2a353731-5d8f-4115-ba88-21b4ee954d3f,0062.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.93,0.79,"fatigue, learning",2
caf01daf-a238-4de9-a52a-f028f4104069,0277.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.78,0.45,"fatigue, attention",3
77dda820-afad-47e0-8bad-58c30737b9bf,0400.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.87,0.97,"learning, fatigue",3
4a05bbf7-f6c0-427c-972c-adfef24ba0a4,0002.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.67,0.88,"focus, learning",3
692d1794-a8e3-4738-8f19-204257d672e1,0202.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.98,0.45,"attention, focus",3
b338b89c-7937-43bb-bd6d-ac0b470af73c,0331.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.78,0.44,"fatigue, learning",3
acc4f8a0-4131-4f4e-a338-cc4711176da9,0499.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.33,0.4,"learning, fatigue",3
ffc6a722-ee67-4469-ad5d-8f0b1fff96ef,0061.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.83,0.58,"attention, focus",3
e3f70de1-eec3-4dcf-9f6d-52c396d60f22,0414.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.87,0.96,"learning, focus",3
ccf3b9c3-6b9d-44a2-9a51-f2c145f32188,0491.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.76,0.39,"focus, learning",3
99ef12b2-025b-4d16-bba2-0f5bd23a056f,0234.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.74,0.5,"learning, fatigue",2
796877f7-882b-4d4c-9ad8-027723efbc73,0451.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.55,0.52,"focus, learning",3
53d4028f-7d8a-4abd-a17f-783810960837,0369.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.62,0.64,"learning, attention",2
8b8a5edd-3627-44f9-b3aa-8ba56803bb48,0433.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.63,0.89,"focus, fatigue",2
a52f3e63-14fb-4f3a-9129-8699bf9f69f2,0303.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.98,0.76,"attention, learning",3
0dbb1f29-579c-4f09-8b5c-90f08bed985b,0253.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.47,0.66,"focus, fatigue",2
8d42af19-7e09-4a90-8ac3-6d07ead70ff5,0315.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.9,0.79,"focus, fatigue",3
ff5a9e7d-c2ed-414d-8bd0-9c7aa4e29e91,0341.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.35,0.46,"learning, fatigue",3
9e0be705-a536-42df-857d-af529a68a8b0,0444.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.55,0.64,"fatigue, attention",3
9e9aaab0-e4a5-4ba9-9668-06dbe5ad9a46,0244.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.62,0.32,"fatigue, learning",3
b114f0fa-5f64-48bb-a874-c4b1e93a49fb,0408.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.51,0.52,"attention, fatigue",2
380814a8-a664-43a4-853d-333fce6bf422,0383.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.42,0.39,"fatigue, attention",3
a70c1159-8a5e-458d-883b-707cad792709,0427.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.55,0.55,"focus, fatigue",2
c5fb7801-24d4-48b7-87d5-5f53f030d2cd,0313.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.41,0.66,"attention, focus",2
631e78e8-401d-4d8f-804a-0de8d31ae91d,0094.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.44,0.54,"focus, fatigue",3
26460826-a132-4077-9ae9-1e1841725679,0259.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.44,0.97,"fatigue, focus",3
dfc9ee9c-806d-4b5e-9cfc-867985ea989c,0268.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.74,0.91,"focus, learning",2
f13e69ae-d4bd-44db-baca-06779c31a4a5,0346.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.56,0.74,"attention, learning",2
74695e5f-9a59-4ff0-8b8e-4e07ce3590a3,0258.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.59,0.87,"focus, attention",2
6873c6ea-1d1e-4bd0-ad24-d2f60d42cfa8,0191.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.68,0.4,"focus, learning",2
205df1e9-1c64-4bad-bcd5-c52700f4d9a3,0247.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.9,0.81,"attention, focus",2
1219a386-b32a-4dc0-b18d-c4ea9cf13b37,0441.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.46,0.53,"fatigue, attention",2
7422566b-e48b-461d-9743-d3e91de88bff,0396.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.99,0.45,"focus, learning",2
c3966b3b-48af-4fbb-a199-0b88c4c2fd56,0065.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.54,0.99,"focus, learning",2
788c86a5-d72f-4dca-a853-5d107b5ad722,0395.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.85,0.72,"attention, learning",3
05554274-2e0b-44ee-978c-eee082520598,0204.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.6,0.41,"attention, fatigue",2
c04b6f7b-f914-4ad1-a2f1-01957554b185,0382.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.52,0.34,"attention, focus",3
d9348a2d-5c6d-4bfd-bbfa-dd17977e450f,0430.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.85,0.98,"focus, learning",3
4336d6e1-972f-41f1-9a78-31278c658655,0374.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.65,0.63,"focus, learning",3
81bade27-7e7f-4804-a97c-cad511d4a29d,0082.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.85,0.65,"fatigue, learning",2
3e91b824-6161-45bf-aacc-e4d9669c029d,0467.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.62,0.51,"learning, fatigue",3
004a2d94-99df-4484-a525-4a1b44fbb946,0352.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.36,0.77,"focus, fatigue",2
e3f70de1-eec3-4dcf-9f6d-52c396d60f22,0414.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.87,0.96,"learning, focus",3
7d8a1803-1431-48ac-913d-c4d86ce6aa60,0212.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.34,0.91,"focus, learning",2
f0730400-57fd-4187-817a-a8a21f39f484,0471.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.8,0.62,"focus, attention",2
99ceb206-852e-44a9-95c6-6a88150a999e,0294.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.36,0.93,"learning, attention",3
db6b2c6b-b661-4659-a52f-00131bd146c2,0174.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.71,0.54,"fatigue, focus",3
9582428a-d6fe-4cdb-b2c5-835f683d27b6,0268.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.57,0.48,"fatigue, learning",3
05918a1c-eaaa-4dab-bc11-8a768fc52fde,0449.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.78,0.78,"fatigue, focus",3
09039fef-84e4-46c8-ac46-73fc38c1893f,0326.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.44,0.99,"focus, fatigue",3
b882cd5f-7216-4ff1-8844-adf7142e6227,0020.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.84,0.33,"learning, attention",2
769e2f07-fafa-41bf-b21a-1255bce75a6d,0258.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.42,0.96,"learning, attention",3
c9a33efb-0ca1-43bc-a2b2-a2a580deda9b,0329.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.57,0.83,"fatigue, attention",2
116fbd3c-4652-4ff8-a4bb-11448a5b919a,0469.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,1.0,0.5,"focus, fatigue",2
d69e593d-85f9-4651-bd04-a9f4ffb9c19b,0486.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.86,0.59,"fatigue, learning",3
eb34b63a-2ac7-47f0-9460-13213beb57eb,0351.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.61,0.85,"learning, fatigue",2
dca985be-c0da-4e16-8185-2c44bb1f0bd1,0243.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.91,0.76,"fatigue, attention",2
f1d07c8c-ee50-4675-badc-fd81cdf2ff3b,0486.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.94,0.9,"learning, fatigue",3
3ebc9d4a-ecfd-44e6-8450-f3581adc9b6b,0217.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.51,0.82,"learning, fatigue",3
7afddd0e-689f-487b-9bad-f425f1c08583,0399.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.85,0.47,"fatigue, learning",2
1d77ff12-bac1-4245-a1b1-cf9db5899ef1,0312.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.49,0.96,"attention, learning",3
184c5f6e-cd58-4582-bedc-b3cdc923dba7,0214.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.55,0.42,"focus, learning",3
a4983cf8-3ba7-4402-8d29-d3d5d62dccad,0330.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.39,0.76,"fatigue, learning",3
670c172c-1c24-490d-85c5-ec14007e6e53,0325.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.7,0.55,"learning, focus",3
bf23bbb4-dcd2-46a1-86dc-1204ec14ac07,0288.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.85,0.35,"attention, focus",2
92b1abfe-3631-4937-b96d-608d46c6329d,0236.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.61,0.84,"fatigue, learning",2
6f66f836-9b7b-4133-8850-73c85a634c1c,0134.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.38,0.95,"fatigue, attention",3
1bbc4535-03ae-4204-92fb-b127b83dd5a2,0349.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.67,0.53,"attention, learning",3
453325a6-4539-46b5-8aa3-819588ba630a,0245.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,1.0,0.99,"learning, focus",2
7f1a468a-fadc-45d1-a7ec-0048dc26f314,0437.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.5,0.48,"focus, fatigue",3
c1b39057-00e0-47f8-aded-0949fe47297a,0352.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.82,0.8,"attention, fatigue",3
2810b0e6-9aaa-48aa-af8a-789afb5dcee0,0026.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.92,0.97,"learning, focus",2
99ceb206-852e-44a9-95c6-6a88150a999e,0294.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.36,0.93,"learning, attention",3
9a93df69-5cb5-40f3-b8d6-05367db53a9f,0208.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.39,0.78,"fatigue, focus",3
bd374a1c-c8db-4d11-a5c6-e43c6d0c45c2,0216.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.49,0.74,"learning, focus",3
47bf9672-61c5-4c1b-a590-a2975bff97a8,0350.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.88,0.45,"attention, fatigue",3
8f82a3b5-9f26-4581-9af6-434b38bf4a2e,0337.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.68,0.77,"focus, learning",3
85759875-28b9-4654-b100-62e33340a1cd,0356.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.96,0.73,"focus, learning",3
84ddf5bc-2c06-418a-b990-b6913d99455b,0440.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.72,0.81,"focus, fatigue",2
307e6fa5-2127-4263-ac16-713b37f98a09,0100.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.48,0.87,"learning, fatigue",2
2ae689c4-5b10-4031-9fa0-ee5bc7d25092,0358.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.57,0.85,"fatigue, focus",2
11205fb3-3837-4818-b767-ab86fb6fefd3,0287.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.54,0.57,"learning, focus",3
b4413af1-bc4d-42ac-bb20-e59bf5cc2d40,0319.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.52,0.35,"fatigue, learning",3
33e08bd7-d7a9-4445-b9ad-160f2782de02,0247.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.39,0.87,"attention, focus",3
c5fb7801-24d4-48b7-87d5-5f53f030d2cd,0313.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.41,0.66,"attention, focus",2
71d47319-7569-48a7-93aa-fa275d8d962d,0069.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.84,0.38,"fatigue, attention",3
7a7ac102-8089-422c-b401-d11243cf576c,0407.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.61,0.69,"attention, focus",3
9063f353-77da-4194-99f9-1f71ca3cf635,0162.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.37,0.46,"fatigue, learning",3
37b7268c-57a7-49e6-b61b-2142e8f71cbf,0071.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.75,0.91,"focus, fatigue",2
17e0c287-80fc-47fc-93ce-63904b25fb96,0067.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.45,0.76,"fatigue, focus",2
a52d9c4b-0761-41de-9015-4ab569b49fd3,0052.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.64,0.8,"attention, learning",2
7722e777-95d1-4e9c-9b39-ce201ed6c4c3,0080.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.63,0.69,"learning, attention",2
09cbab3a-f098-40d4-98b4-5329a7086902,0187.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.72,0.83,"fatigue, learning",2
3a0e35b7-f6ab-4419-a766-285207ed5ddc,0068.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.98,0.73,"focus, learning",3
d995230d-2870-4f13-a485-9bc84189a716,0254.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.59,0.55,"fatigue, attention",3
9fcb9971-b61c-48d9-b2be-e61fd20b1387,0139.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.38,0.32,"fatigue, focus",3
